,MIN(t.issue),is_latest_issue,direction,source,signal,geo_type,geo_value,epimetric_id,strat_key_id,issue,data_as_of_dt,time_type,time_value,reference_dt,value,stderr,sample_size,lag,value_updated_timestamp,computation_as_of_dt,missing_value,missing_stderr,missing_sample_size,signal_key_id,geo_key_id
0,20220221,1,,google-symptoms,s06_raw_search,state,ak,3003411219,1,20220221,,day,20210130,,0.3833333,,,387,1645483378,,0,5,5,738,3186
1,20220221,1,,google-symptoms,s06_raw_search,state,al,3003411220,1,20220221,,day,20210130,,0.6933333,,,387,1645483378,,0,5,5,738,3187
2,20220221,1,,google-symptoms,s06_raw_search,state,ar,3003411221,1,20220221,,day,20210130,,0.6033333,,,387,1645483378,,0,5,5,738,3188
3,20220221,1,,google-symptoms,s06_raw_search,state,az,3003411222,1,20220221,,day,20210130,,0.57,,,387,1645483378,,0,5,5,738,3189
4,20220221,1,,google-symptoms,s06_raw_search,state,ca,3003411223,1,20220221,,day,20210130,,0.5233333,,,387,1645483378,,0,5,5,738,3190
5,20220221,1,,google-symptoms,s06_raw_search,state,co,3003411224,1,20220221,,day,20210130,,0.4466667,,,387,1645483378,,0,5,5,738,3191
6,20220221,1,,google-symptoms,s06_raw_search,state,ct,3003411225,1,20220221,,day,20210130,,0.4666667,,,387,1645483378,,0,5,5,738,3192
7,20220221,1,,google-symptoms,s06_raw_search,state,dc,3003411226,1,20220221,,day,20210130,,0.4166667,,,387,1645483378,,0,5,5,738,3193
8,20220221,1,,google-symptoms,s06_raw_search,state,de,3003411227,1,20220221,,day,20210130,,0.3766667,,,387,1645483378,,0,5,5,738,3194
9,20220221,1,,google-symptoms,s06_raw_search,state,fl,3003411228,1,20220221,,day,20210130,,0.6266667,,,387,1645483378,,0,5,5,738,3195
10,20220221,1,,google-symptoms,s06_raw_search,state,ga,3003411229,1,20220221,,day,20210130,,0.6366667,,,387,1645483378,,0,5,5,738,3196
11,20220221,1,,google-symptoms,s06_raw_search,state,hi,3003411230,1,20220221,,day,20210130,,0.6766667,,,387,1645483378,,0,5,5,738,3197
12,20220221,1,,google-symptoms,s06_raw_search,state,ia,3003411231,1,20220221,,day,20210130,,0.5866667,,,387,1645483378,,0,5,5,738,3198
13,20220221,1,,google-symptoms,s06_raw_search,state,id,3003411232,1,20220221,,day,20210130,,0.6333333,,,387,1645483378,,0,5,5,738,3199
14,20220221,1,,google-symptoms,s06_raw_search,state,il,3003411233,1,20220221,,day,20210130,,0.4733333,,,387,1645483378,,0,5,5,738,3200
15,20220221,1,,google-symptoms,s06_raw_search,state,in,3003411234,1,20220221,,day,20210130,,0.51,,,387,1645483378,,0,5,5,738,3201
16,20220221,1,,google-symptoms,s06_raw_search,state,ks,3003411235,1,20220221,,day,20210130,,0.5166667,,,387,1645483378,,0,5,5,738,3202
17,20220221,1,,google-symptoms,s06_raw_search,state,ky,3003411236,1,20220221,,day,20210130,,0.5433333,,,387,1645483378,,0,5,5,738,3203
18,20220221,1,,google-symptoms,s06_raw_search,state,la,3003411237,1,20220221,,day,20210130,,0.6333333,,,387,1645483378,,0,5,5,738,3204
19,20220221,1,,google-symptoms,s06_raw_search,state,ma,3003411238,1,20220221,,day,20210130,,0.4266667,,,387,1645483378,,0,5,5,738,3205
20,20220221,1,,google-symptoms,s06_raw_search,state,md,3003411239,1,20220221,,day,20210130,,0.4633333,,,387,1645483378,,0,5,5,738,3206
21,20220221,1,,google-symptoms,s06_raw_search,state,me,3003411240,1,20220221,,day,20210130,,0.2466667,,,387,1645483378,,0,5,5,738,3207
22,20220221,1,,google-symptoms,s06_raw_search,state,mi,3003411241,1,20220221,,day,20210130,,0.45,,,387,1645483378,,0,5,5,738,3208
23,20220221,1,,google-symptoms,s06_raw_search,state,mn,3003411242,1,20220221,,day,20210130,,0.4733333,,,387,1645483378,,0,5,5,738,3209
24,20220221,1,,google-symptoms,s06_raw_search,state,mo,3003411243,1,20220221,,day,20210130,,0.6166667,,,387,1645483378,,0,5,5,738,3210
25,20220221,1,,google-symptoms,s06_raw_search,state,ms,3003411244,1,20220221,,day,20210130,,0.6433333,,,387,1645483378,,0,5,5,738,3211
26,20220221,1,,google-symptoms,s06_raw_search,state,mt,3003411245,1,20220221,,day,20210130,,0.53,,,387,1645483378,,0,5,5,738,3212
27,20220221,1,,google-symptoms,s06_raw_search,state,nc,3003411246,1,20220221,,day,20210130,,0.5133333,,,387,1645483378,,0,5,5,738,3213
28,20220221,1,,google-symptoms,s06_raw_search,state,nd,3003411247,1,20220221,,day,20210130,,0.45,,,387,1645483378,,0,5,5,738,3214
29,20220221,1,,google-symptoms,s06_raw_search,state,ne,3003411248,1,20220221,,day,20210130,,0.4733333,,,387,1645483378,,0,5,5,738,3215
30,20220221,1,,google-symptoms,s06_raw_search,state,nh,3003411249,1,20220221,,day,20210130,,0.39,,,387,1645483378,,0,5,5,738,3216
31,20220221,1,,google-symptoms,s06_raw_search,state,nj,3003411250,1,20220221,,day,20210130,,0.47,,,387,1645483378,,0,5,5,738,3217
32,20220221,1,,google-symptoms,s06_raw_search,state,nm,3003411251,1,20220221,,day,20210130,,0.39,,,387,1645483378,,0,5,5,738,3218
33,20220221,1,,google-symptoms,s06_raw_search,state,nv,3003411252,1,20220221,,day,20210130,,0.4866667,,,387,1645483378,,0,5,5,738,3219
34,20220221,1,,google-symptoms,s06_raw_search,state,ny,3003411253,1,20220221,,day,20210130,,0.4833333,,,387,1645483378,,0,5,5,738,3220
35,20220221,1,,google-symptoms,s06_raw_search,state,oh,3003411254,1,20220221,,day,20210130,,0.4566667,,,387,1645483378,,0,5,5,738,3221
36,20220221,1,,google-symptoms,s06_raw_search,state,ok,3003411255,1,20220221,,day,20210130,,0.6866667,,,387,1645483378,,0,5,5,738,3222
37,20220221,1,,google-symptoms,s06_raw_search,state,or,3003411256,1,20220221,,day,20210130,,0.3233333,,,387,1645483378,,0,5,5,738,3223
38,20220221,1,,google-symptoms,s06_raw_search,state,pa,3003411257,1,20220221,,day,20210130,,0.4533333,,,387,1645483378,,0,5,5,738,3224
39,20220221,1,,google-symptoms,s06_raw_search,state,ri,3003411258,1,20220221,,day,20210130,,0.54,,,387,1645483378,,0,5,5,738,3225
40,20220221,1,,google-symptoms,s06_raw_search,state,sc,3003411259,1,20220221,,day,20210130,,0.7466667,,,387,1645483378,,0,5,5,738,3226
41,20220221,1,,google-symptoms,s06_raw_search,state,sd,3003411260,1,20220221,,day,20210130,,0.4266667,,,387,1645483378,,0,5,5,738,3227
42,20220221,1,,google-symptoms,s06_raw_search,state,tn,3003411261,1,20220221,,day,20210130,,0.6366667,,,387,1645483378,,0,5,5,738,3228
43,20220221,1,,google-symptoms,s06_raw_search,state,tx,3003411262,1,20220221,,day,20210130,,0.65,,,387,1645483378,,0,5,5,738,3229
44,20220221,1,,google-symptoms,s06_raw_search,state,ut,3003411263,1,20220221,,day,20210130,,0.37,,,387,1645483378,,0,5,5,738,3230
45,20220221,1,,google-symptoms,s06_raw_search,state,va,3003411264,1,20220221,,day,20210130,,0.5,,,387,1645483378,,0,5,5,738,3231
46,20220221,1,,google-symptoms,s06_raw_search,state,vt,3003411265,1,20220221,,day,20210130,,0.3833333,,,387,1645483378,,0,5,5,738,3232
47,20220221,1,,google-symptoms,s06_raw_search,state,wa,3003411266,1,20220221,,day,20210130,,0.5166667,,,387,1645483378,,0,5,5,738,3233
48,20220221,1,,google-symptoms,s06_raw_search,state,wi,3003411267,1,20220221,,day,20210130,,0.4666667,,,387,1645483378,,0,5,5,738,3234
49,20220221,1,,google-symptoms,s06_raw_search,state,wv,3003411268,1,20220221,,day,20210130,,0.4766667,,,387,1645483378,,0,5,5,738,3235
50,20220221,1,,google-symptoms,s06_raw_search,state,wy,3003411269,1,20220221,,day,20210130,,0.2833333,,,387,1645483378,,0,5,5,738,3236
0,20220221,1,,google-symptoms,s06_raw_search,state,ak,3003436941,1,20220221,,day,20210131,,0.44,,,386,1645483387,,0,5,5,738,3186
1,20220221,1,,google-symptoms,s06_raw_search,state,al,3003436942,1,20220221,,day,20210131,,0.7366667,,,386,1645483387,,0,5,5,738,3187
2,20220221,1,,google-symptoms,s06_raw_search,state,ar,3003436943,1,20220221,,day,20210131,,0.6066667,,,386,1645483387,,0,5,5,738,3188
3,20220221,1,,google-symptoms,s06_raw_search,state,az,3003436944,1,20220221,,day,20210131,,0.5733333,,,386,1645483387,,0,5,5,738,3189
4,20220221,1,,google-symptoms,s06_raw_search,state,ca,3003436945,1,20220221,,day,20210131,,0.52,,,386,1645483387,,0,5,5,738,3190
5,20220221,1,,google-symptoms,s06_raw_search,state,co,3003436946,1,20220221,,day,20210131,,0.47,,,386,1645483387,,0,5,5,738,3191
6,20220221,1,,google-symptoms,s06_raw_search,state,ct,3003436947,1,20220221,,day,20210131,,0.4966667,,,386,1645483387,,0,5,5,738,3192
7,20220221,1,,google-symptoms,s06_raw_search,state,dc,3003436948,1,20220221,,day,20210131,,0.3333333,,,386,1645483387,,0,5,5,738,3193
8,20220221,1,,google-symptoms,s06_raw_search,state,de,3003436949,1,20220221,,day,20210131,,0.37,,,386,1645483387,,0,5,5,738,3194
