,MIN(t.issue),is_latest_issue,direction,source,signal,geo_type,geo_value,epimetric_id,strat_key_id,issue,data_as_of_dt,time_type,time_value,reference_dt,value,stderr,sample_size,lag,value_updated_timestamp,computation_as_of_dt,missing_value,missing_stderr,missing_sample_size,signal_key_id,geo_key_id
0,20220221,1,,google-symptoms,s04_raw_search,state,ak,3003411029,1,20220221,,day,20210130,,0.37,,,387,1645483378,,0,5,5,734,3186
1,20220221,1,,google-symptoms,s04_raw_search,state,al,3003411030,1,20220221,,day,20210130,,0.6575,,,387,1645483378,,0,5,5,734,3187
2,20220221,1,,google-symptoms,s04_raw_search,state,ar,3003411031,1,20220221,,day,20210130,,0.5725,,,387,1645483378,,0,5,5,734,3188
3,20220221,1,,google-symptoms,s04_raw_search,state,az,3003411032,1,20220221,,day,20210130,,0.60875,,,387,1645483378,,0,5,5,734,3189
4,20220221,1,,google-symptoms,s04_raw_search,state,ca,3003411033,1,20220221,,day,20210130,,0.53375,,,387,1645483378,,0,5,5,734,3190
5,20220221,1,,google-symptoms,s04_raw_search,state,co,3003411034,1,20220221,,day,20210130,,0.41875,,,387,1645483378,,0,5,5,734,3191
6,20220221,1,,google-symptoms,s04_raw_search,state,ct,3003411035,1,20220221,,day,20210130,,0.4675,,,387,1645483378,,0,5,5,734,3192
7,20220221,1,,google-symptoms,s04_raw_search,state,dc,3003411036,1,20220221,,day,20210130,,0.345,,,387,1645483378,,0,5,5,734,3193
8,20220221,1,,google-symptoms,s04_raw_search,state,de,3003411037,1,20220221,,day,20210130,,0.36,,,387,1645483378,,0,5,5,734,3194
9,20220221,1,,google-symptoms,s04_raw_search,state,fl,3003411038,1,20220221,,day,20210130,,0.61125,,,387,1645483378,,0,5,5,734,3195
10,20220221,1,,google-symptoms,s04_raw_search,state,ga,3003411039,1,20220221,,day,20210130,,0.56375,,,387,1645483378,,0,5,5,734,3196
11,20220221,1,,google-symptoms,s04_raw_search,state,hi,3003411040,1,20220221,,day,20210130,,0.51375,,,387,1645483378,,0,5,5,734,3197
12,20220221,1,,google-symptoms,s04_raw_search,state,ia,3003411041,1,20220221,,day,20210130,,0.49625,,,387,1645483378,,0,5,5,734,3198
13,20220221,1,,google-symptoms,s04_raw_search,state,id,3003411042,1,20220221,,day,20210130,,0.52,,,387,1645483378,,0,5,5,734,3199
14,20220221,1,,google-symptoms,s04_raw_search,state,il,3003411043,1,20220221,,day,20210130,,0.435,,,387,1645483378,,0,5,5,734,3200
15,20220221,1,,google-symptoms,s04_raw_search,state,in,3003411044,1,20220221,,day,20210130,,0.46125,,,387,1645483378,,0,5,5,734,3201
16,20220221,1,,google-symptoms,s04_raw_search,state,ks,3003411045,1,20220221,,day,20210130,,0.48,,,387,1645483378,,0,5,5,734,3202
17,20220221,1,,google-symptoms,s04_raw_search,state,ky,3003411046,1,20220221,,day,20210130,,0.565,,,387,1645483378,,0,5,5,734,3203
18,20220221,1,,google-symptoms,s04_raw_search,state,la,3003411047,1,20220221,,day,20210130,,0.5675,,,387,1645483378,,0,5,5,734,3204
19,20220221,1,,google-symptoms,s04_raw_search,state,ma,3003411048,1,20220221,,day,20210130,,0.42625,,,387,1645483378,,0,5,5,734,3205
20,20220221,1,,google-symptoms,s04_raw_search,state,md,3003411049,1,20220221,,day,20210130,,0.47125,,,387,1645483378,,0,5,5,734,3206
