,MIN(t.issue),is_latest_issue,direction,source,signal,geo_type,geo_value,epimetric_id,strat_key_id,issue,data_as_of_dt,time_type,time_value,reference_dt,value,stderr,sample_size,lag,value_updated_timestamp,computation_as_of_dt,missing_value,missing_stderr,missing_sample_size,signal_key_id,geo_key_id
0,20220221,1,,google-symptoms,s01_raw_search,state,ak,3003410723,1,20220221,,day,20210130,,0.7825,,,387,1645483378,,0,5,5,728,3186
1,20220221,1,,google-symptoms,s01_raw_search,state,al,3003410724,1,20220221,,day,20210130,,1.48,,,387,1645483378,,0,5,5,728,3187
2,20220221,1,,google-symptoms,s01_raw_search,state,ar,3003410725,1,20220221,,day,20210130,,1.2975,,,387,1645483378,,0,5,5,728,3188
3,20220221,1,,google-symptoms,s01_raw_search,state,az,3003410726,1,20220221,,day,20210130,,1.2675,,,387,1645483378,,0,5,5,728,3189
4,20220221,1,,google-symptoms,s01_raw_search,state,ca,3003410727,1,20220221,,day,20210130,,1.1325,,,387,1645483378,,0,5,5,728,3190
5,20220221,1,,google-symptoms,s01_raw_search,state,co,3003410728,1,20220221,,day,20210130,,0.88,,,387,1645483378,,0,5,5,728,3191
6,20220221,1,,google-symptoms,s01_raw_search,state,ct,3003410729,1,20220221,,day,20210130,,1.025,,,387,1645483378,,0,5,5,728,3192
7,20220221,1,,google-symptoms,s01_raw_search,state,dc,3003410730,1,20220221,,day,20210130,,0.905,,,387,1645483378,,0,5,5,728,3193
8,20220221,1,,google-symptoms,s01_raw_search,state,de,3003410731,1,20220221,,day,20210130,,0.9825,,,387,1645483378,,0,5,5,728,3194
9,20220221,1,,google-symptoms,s01_raw_search,state,fl,3003410732,1,20220221,,day,20210130,,1.395,,,387,1645483378,,0,5,5,728,3195
10,20220221,1,,google-symptoms,s01_raw_search,state,ga,3003410733,1,20220221,,day,20210130,,1.355,,,387,1645483378,,0,5,5,728,3196
11,20220221,1,,google-symptoms,s01_raw_search,state,hi,3003410734,1,20220221,,day,20210130,,1.03,,,387,1645483378,,0,5,5,728,3197
12,20220221,1,,google-symptoms,s01_raw_search,state,ia,3003410735,1,20220221,,day,20210130,,1.0475,,,387,1645483378,,0,5,5,728,3198
13,20220221,1,,google-symptoms,s01_raw_search,state,id,3003410736,1,20220221,,day,20210130,,1.0525,,,387,1645483378,,0,5,5,728,3199
14,20220221,1,,google-symptoms,s01_raw_search,state,il,3003410737,1,20220221,,day,20210130,,0.9675,,,387,1645483378,,0,5,5,728,3200
15,20220221,1,,google-symptoms,s01_raw_search,state,in,3003410738,1,20220221,,day,20210130,,1.0275,,,387,1645483378,,0,5,5,728,3201
16,20220221,1,,google-symptoms,s01_raw_search,state,ks,3003410739,1,20220221,,day,20210130,,1.115,,,387,1645483378,,0,5,5,728,3202
17,20220221,1,,google-symptoms,s01_raw_search,state,ky,3003410740,1,20220221,,day,20210130,,1.2425,,,387,1645483378,,0,5,5,728,3203
18,20220221,1,,google-symptoms,s01_raw_search,state,la,3003410741,1,20220221,,day,20210130,,1.355,,,387,1645483378,,0,5,5,728,3204
19,20220221,1,,google-symptoms,s01_raw_search,state,ma,3003410742,1,20220221,,day,20210130,,0.8825,,,387,1645483378,,0,5,5,728,3205
20,20220221,1,,google-symptoms,s01_raw_search,state,md,3003410743,1,20220221,,day,20210130,,1.0625,,,387,1645483378,,0,5,5,728,3206
21,20220221,1,,google-symptoms,s01_raw_search,state,me,3003410744,1,20220221,,day,20210130,,0.5525,,,387,1645483378,,0,5,5,728,3207
22,20220221,1,,google-symptoms,s01_raw_search,state,mi,3003410745,1,20220221,,day,20210130,,0.8975,,,387,1645483378,,0,5,5,728,3208
23,20220221,1,,google-symptoms,s01_raw_search,state,mn,3003410746,1,20220221,,day,20210130,,0.905,,,387,1645483378,,0,5,5,728,3209
24,20220221,1,,google-symptoms,s01_raw_search,state,mo,3003410747,1,20220221,,day,20210130,,1.22,,,387,1645483378,,0,5,5,728,3210
25,20220221,1,,google-symptoms,s01_raw_search,state,ms,3003410748,1,20220221,,day,20210130,,1.4225,,,387,1645483378,,0,5,5,728,3211
26,20220221,1,,google-symptoms,s01_raw_search,state,mt,3003410749,1,20220221,,day,20210130,,0.9875,,,387,1645483378,,0,5,5,728,3212
27,20220221,1,,google-symptoms,s01_raw_search,state,nc,3003410750,1,20220221,,day,20210130,,1.13,,,387,1645483378,,0,5,5,728,3213
28,20220221,1,,google-symptoms,s01_raw_search,state,nd,3003410751,1,20220221,,day,20210130,,0.9725,,,387,1645483378,,0,5,5,728,3214
29,20220221,1,,google-symptoms,s01_raw_search,state,ne,3003410752,1,20220221,,day,20210130,,1.1275,,,387,1645483378,,0,5,5,728,3215
30,20220221,1,,google-symptoms,s01_raw_search,state,nh,3003410753,1,20220221,,day,20210130,,0.965,,,387,1645483378,,0,5,5,728,3216
31,20220221,1,,google-symptoms,s01_raw_search,state,nj,3003410754,1,20220221,,day,20210130,,1.095,,,387,1645483378,,0,5,5,728,3217
32,20220221,1,,google-symptoms,s01_raw_search,state,nm,3003410755,1,20220221,,day,20210130,,0.9475,,,387,1645483378,,0,5,5,728,3218
33,20220221,1,,google-symptoms,s01_raw_search,state,nv,3003410756,1,20220221,,day,20210130,,1.1325,,,387,1645483378,,0,5,5,728,3219
34,20220221,1,,google-symptoms,s01_raw_search,state,ny,3003410757,1,20220221,,day,20210130,,1.065,,,387,1645483378,,0,5,5,728,3220
35,20220221,1,,google-symptoms,s01_raw_search,state,oh,3003410758,1,20220221,,day,20210130,,0.965,,,387,1645483378,,0,5,5,728,3221
36,20220221,1,,google-symptoms,s01_raw_search,state,ok,3003410759,1,20220221,,day,20210130,,1.4525,,,387,1645483378,,0,5,5,728,3222
37,20220221,1,,google-symptoms,s01_raw_search,state,or,3003410760,1,20220221,,day,20210130,,0.675,,,387,1645483378,,0,5,5,728,3223
38,20220221,1,,google-symptoms,s01_raw_search,state,pa,3003410761,1,20220221,,day,20210130,,1.0125,,,387,1645483378,,0,5,5,728,3224
39,20220221,1,,google-symptoms,s01_raw_search,state,ri,3003410762,1,20220221,,day,20210130,,1.155,,,387,1645483378,,0,5,5,728,3225
40,20220221,1,,google-symptoms,s01_raw_search,state,sc,3003410763,1,20220221,,day,20210130,,1.5875,,,387,1645483378,,0,5,5,728,3226
41,20220221,1,,google-symptoms,s01_raw_search,state,sd,3003410764,1,20220221,,day,20210130,,1.03,,,387,1645483378,,0,5,5,728,3227
42,20220221,1,,google-symptoms,s01_raw_search,state,tn,3003410765,1,20220221,,day,20210130,,1.2925,,,387,1645483378,,0,5,5,728,3228
43,20220221,1,,google-symptoms,s01_raw_search,state,tx,3003410766,1,20220221,,day,20210130,,1.4025,,,387,1645483378,,0,5,5,728,3229
44,20220221,1,,google-symptoms,s01_raw_search,state,ut,3003410767,1,20220221,,day,20210130,,0.59,,,387,1645483378,,0,5,5,728,3230
45,20220221,1,,google-symptoms,s01_raw_search,state,va,3003410768,1,20220221,,day,20210130,,1.1,,,387,1645483378,,0,5,5,728,3231
46,20220221,1,,google-symptoms,s01_raw_search,state,vt,3003410769,1,20220221,,day,20210130,,0.8375,,,387,1645483378,,0,5,5,728,3232
47,20220221,1,,google-symptoms,s01_raw_search,state,wa,3003410770,1,20220221,,day,20210130,,1.0025,,,387,1645483378,,0,5,5,728,3233
48,20220221,1,,google-symptoms,s01_raw_search,state,wi,3003410771,1,20220221,,day,20210130,,0.895,,,387,1645483378,,0,5,5,728,3234
49,20220221,1,,google-symptoms,s01_raw_search,state,wv,3003410772,1,20220221,,day,20210130,,1.115,,,387,1645483378,,0,5,5,728,3235
50,20220221,1,,google-symptoms,s01_raw_search,state,wy,3003410773,1,20220221,,day,20210130,,0.7625,,,387,1645483378,,0,5,5,728,3236
0,20220221,1,,google-symptoms,s01_raw_search,state,ak,3003436445,1,20220221,,day,20210131,,1.045,,,386,1645483386,,0,5,5,728,3186
1,20220221,1,,google-symptoms,s01_raw_search,state,al,3003436446,1,20220221,,day,20210131,,1.5,,,386,1645483386,,0,5,5,728,3187
2,20220221,1,,google-symptoms,s01_raw_search,state,ar,3003436447,1,20220221,,day,20210131,,1.2725,,,386,1645483386,,0,5,5,728,3188
3,20220221,1,,google-symptoms,s01_raw_search,state,az,3003436448,1,20220221,,day,20210131,,1.235,,,386,1645483386,,0,5,5,728,3189
4,20220221,1,,google-symptoms,s01_raw_search,state,ca,3003436449,1,20220221,,day,20210131,,1.1325,,,386,1645483386,,0,5,5,728,3190
5,20220221,1,,google-symptoms,s01_raw_search,state,co,3003436450,1,20220221,,day,20210131,,0.895,,,386,1645483386,,0,5,5,728,3191
6,20220221,1,,google-symptoms,s01_raw_search,state,ct,3003436451,1,20220221,,day,20210131,,1.015,,,386,1645483386,,0,5,5,728,3192
7,20220221,1,,google-symptoms,s01_raw_search,state,dc,3003436452,1,20220221,,day,20210131,,0.7325,,,386,1645483386,,0,5,5,728,3193
8,20220221,1,,google-symptoms,s01_raw_search,state,de,3003436453,1,20220221,,day,20210131,,0.78,,,386,1645483386,,0,5,5,728,3194
9,20220221,1,,google-symptoms,s01_raw_search,state,fl,3003436454,1,20220221,,day,20210131,,1.385,,,386,1645483386,,0,5,5,728,3195
10,20220221,1,,google-symptoms,s01_raw_search,state,ga,3003436455,1,20220221,,day,20210131,,1.36,,,386,1645483386,,0,5,5,728,3196
11,20220221,1,,google-symptoms,s01_raw_search,state,hi,3003436456,1,20220221,,day,20210131,,1.0575,,,386,1645483386,,0,5,5,728,3197
12,20220221,1,,google-symptoms,s01_raw_search,state,ia,3003436457,1,20220221,,day,20210131,,1.0975,,,386,1645483386,,0,5,5,728,3198
13,20220221,1,,google-symptoms,s01_raw_search,state,id,3003436458,1,20220221,,day,20210131,,1.1525,,,386,1645483386,,0,5,5,728,3199
14,20220221,1,,google-symptoms,s01_raw_search,state,il,3003436459,1,20220221,,day,20210131,,0.93,,,386,1645483386,,0,5,5,728,3200
15,20220221,1,,google-symptoms,s01_raw_search,state,in,3003436460,1,20220221,,day,20210131,,1.025,,,386,1645483386,,0,5,5,728,3201
16,20220221,1,,google-symptoms,s01_raw_search,state,ks,3003436461,1,20220221,,day,20210131,,1.085,,,386,1645483386,,0,5,5,728,3202
17,20220221,1,,google-symptoms,s01_raw_search,state,ky,3003436462,1,20220221,,day,20210131,,1.185,,,386,1645483386,,0,5,5,728,3203
