,MIN(t.issue),is_latest_issue,direction,source,signal,geo_type,geo_value,epimetric_id,strat_key_id,issue,data_as_of_dt,time_type,time_value,reference_dt,value,stderr,sample_size,lag,value_updated_timestamp,computation_as_of_dt,missing_value,missing_stderr,missing_sample_size,signal_key_id,geo_key_id
0,20220221,1,,google-symptoms,s03_raw_search,state,ak,3003410927,1,20220221,,day,20210130,,0.636,,,387,1645483378,,0,5,5,732,3186
1,20220221,1,,google-symptoms,s03_raw_search,state,al,3003410928,1,20220221,,day,20210130,,0.984,,,387,1645483378,,0,5,5,732,3187
2,20220221,1,,google-symptoms,s03_raw_search,state,ar,3003410929,1,20220221,,day,20210130,,0.916,,,387,1645483378,,0,5,5,732,3188
3,20220221,1,,google-symptoms,s03_raw_search,state,az,3003410930,1,20220221,,day,20210130,,0.95,,,387,1645483378,,0,5,5,732,3189
4,20220221,1,,google-symptoms,s03_raw_search,state,ca,3003410931,1,20220221,,day,20210130,,0.908,,,387,1645483378,,0,5,5,732,3190
5,20220221,1,,google-symptoms,s03_raw_search,state,co,3003410932,1,20220221,,day,20210130,,0.71,,,387,1645483378,,0,5,5,732,3191
6,20220221,1,,google-symptoms,s03_raw_search,state,ct,3003410933,1,20220221,,day,20210130,,0.882,,,387,1645483378,,0,5,5,732,3192
7,20220221,1,,google-symptoms,s03_raw_search,state,dc,3003410934,1,20220221,,day,20210130,,0.754,,,387,1645483378,,0,5,5,732,3193
8,20220221,1,,google-symptoms,s03_raw_search,state,de,3003410935,1,20220221,,day,20210130,,0.646,,,387,1645483378,,0,5,5,732,3194
9,20220221,1,,google-symptoms,s03_raw_search,state,fl,3003410936,1,20220221,,day,20210130,,0.956,,,387,1645483378,,0,5,5,732,3195
10,20220221,1,,google-symptoms,s03_raw_search,state,ga,3003410937,1,20220221,,day,20210130,,0.91,,,387,1645483378,,0,5,5,732,3196
11,20220221,1,,google-symptoms,s03_raw_search,state,hi,3003410938,1,20220221,,day,20210130,,1.062,,,387,1645483378,,0,5,5,732,3197
12,20220221,1,,google-symptoms,s03_raw_search,state,ia,3003410939,1,20220221,,day,20210130,,0.79,,,387,1645483378,,0,5,5,732,3198
